sale_price,sq_ft,acreage
265000,1996,0.09
242800,1996,0.09
259100,1996,0.15
240000,2000,0.14
253100,2004,0.21
162000,2005,0.16
262100,2006,0.1
307000,2006,0.17
317900,2008,0.14
294500,2010,0.17
376200,2013,0.15
278000,2014,0.14
257500,2014,0.15
315000,2014,0.16
283000,2014,0.18
275000,2014,0.19
260000,2014,0.19
235000,2014,0.22
295000,2014,1.02
185000,2015,0.18
260000,2017,0.2
292500,2018,0.2
281000,2019,0.13
217900,2021,0.18
274000,2022,0.1
285000,2022,0.1
288000,2022,0.12
258000,2022,0.12
265000,2025,0.16
268000,2025,0.2
265000,2025,0.22
278800,2029,0.16
241000,2030,0.17
222000,2033,0.19
255000,2034,0.15
235000,2034,0.18
255000,2037,0.21
290000,2042,0.16
234000,2042,0.17
282000,2042,0.18
279200,2042,0.18
225000,2042,0.21
268000,2045,0.16
295000,2046,0.15
269000,2046,0.15
377400,2046,0.16
405400,2046,0.18
335000,2048,0.12
384800,2048,0.16
291900,2050,0.16
279000,2051,0.23
162000,2052,0.97
50000,2052,1.42
250000,2057,0.19
236500,2059,1.36
265000,2060,0.15
252900,2061,0.15
348600,2066,0.18
268000,2067,0.15
255000,2067,0.24
294000,2068,0.1
312000,2068,0.26
61600,2068,0.29
185500,2069,0.13
295000,2071,0.23
389000,2072,0.14
354600,2073,0.17
217500,2080,0.15
216000,2082,0.41
220000,2084,0.06
210000,2084,0.06
299000,2084,0.17
233000,2084,0.18
225000,2090,0.15
242500,2091,0.18
276500,2091,0.19
289900,2094,0.17
260000,2095,0.18
235000,2100,0.18
287500,2110,0.15
168000,2110,1.84
233900,2127,0.18
250000,2127,0.26
281500,2128,0.1
328000,2128,0.11
290600,2128,0.11
322900,2128,0.13
297800,2128,0.14
221000,2128,0.14
292300,2128,0.15
272100,2128,0.15
299200,2128,0.16
405000,2130,0.33
290000,2134,0.21
294900,2141,0.53
254000,2143,0.2
278300,2144,0.1
285000,2144,0.13
245000,2144,0.26
325000,2145,0.33
304100,2148,0.1
275800,2148,0.1
286500,2148,0.1
250000,2150,0.22
415400,2153,0.23
305600,2156,0.1
270000,2157,0.15
255000,2159,0.12
228000,2161,0.21
224000,2166,0.06
315000,2168,0.35
315900,2170,0.27
300000,2171,0.27
305000,2173,0.23
215000,2177,0.18
130000,2178,0.17
235000,2178,0.19
205500,2178,0.19
330000,2179,0.16
250000,2188,0.15
270000,2196,0.21
314000,2198,0.27
278000,2199,0.15
265000,2199,0.34
259000,2200,0.14
265000,2200,0.18
231000,2203,0.36
291000,2206,0.16
299900,2207,0.22
266000,2207,0.52
283000,2208,0.1
277900,2210,0.17
398900,2215,0.2
264800,2218,0.14
310000,2220,0.17
266000,2222,0.19
294000,2222,0.23
283000,2225,0.23
268500,2227,0.15
310000,2228,0.16
260700,2228,0.22
317000,2229,0.15
279900,2229,0.17
295000,2229,0.23
261500,2232,0.21
349900,2235,0.24
147000,2238,0.25
347000,2238,0.35
271200,2249,0.19
289200,2249,0.19
273200,2249,0.23
245000,2260,0.25
305000,2265,0.25
359800,2266,0.17
342000,2268,0.23
340000,2268,0.23
195500,2274,0.08
243000,2274,0.14
265500,2274,0.33
333000,2275,0.16
275500,2276,0.13
250000,2276,0.18
197500,2276,0.99
243000,2277,0.25
279900,2280,0.19
265000,2281,0.22
340000,2281,0.42
228600,2282,0.14
250000,2286,0.18
232400,2289,0.21
245000,2294,0.18
250000,2294,0.29
275000,2296,0.1
265000,2297,0.31
425000,2302,2.82
320000,2304,0.28
218000,2307,0.22
300000,2310,0.2
295000,2312,0.09
270000,2314,0.18
278900,2316,0.09
269700,2316,0.09
320000,2319,0.15
319500,2319,0.22
273000,2319,0.22
245000,2319,0.25
249100,2321,0.18
315000,2325,0.17
268000,2328,0.13
235000,2336,0.22
255000,2337,0.18
350000,2337,0.32
299900,2343,0.15
304100,2344,0.1
362000,2350,0.25
325000,2350,0.39
255000,2353,0.18
180000,2356,4.3
308600,2359,0.14
267500,2361,0.15
276000,2364,0.17
337600,2367,0.11
299900,2368,0.29
260000,2378,0.19
335000,2379,0.16
330000,2379,0.2
292700,2381,0.16
315500,2382,0.29
405500,2383,0.18
335000,2385,0.13
319000,2387,0.13
324000,2387,0.17
291000,2387,0.22
357000,2387,0.23
323000,2388,0.12
245000,2388,0.18
314500,2390,0.1
319800,2390,0.19
303000,2393,0.22
281000,2395,0.17
292000,2395,0.23
334500,2398,0.11
355500,2400,0.15
304900,2400,0.16
289700,2400,0.16
282800,2400,0.16
309800,2400,0.17
297200,2400,0.18
312000,2400,0.19
270000,2400,0.19
360000,2400,0.38
379600,2402,0.1
287600,2402,0.16
292000,2403,0.3
333000,2409,0.1
317500,2410,0.15
320000,2410,0.19
275000,2411,0.16
283900,2413,0.27
349100,2417,0.11
368700,2417,0.16
291400,2420,0.11
285000,2421,0.15
273900,2422,0.2
360000,2426,0.18
284900,2430,0.16
383900,2431,0.16
311400,2431,0.17
350000,2432,0.19
289000,2432,0.23
373800,2436,0.11
283900,2437,0.13
327000,2437,0.4
327400,2442,0.11
403700,2442,0.16
265000,2446,0.15
355000,2446,0.27
230200,2448,0.23
335000,2448,0.27
285000,2449,0.14
409500,2461,0.23
220000,2464,0.14
355000,2464,1.12
496800,2468,0.27
413000,2469,0.24
315000,2470,0.17
309000,2475,0.25
319000,2475,0.27
319500,2480,0.22
343000,2480,0.65
492400,2493,0.27
280000,2494,0.26
330000,2495,0.11
290100,2496,0.19
310000,2498,0.2
231200,2498,0.21
468100,2499,0.39
322000,2502,0.16
294000,2507,0.22
370000,2509,0.16
250000,2514,0.19
312500,2515,0.1
334000,2516,0.14
348200,2524,0.11
334900,2525,0.16
345000,2528,0.15
280000,2529,0.17
326400,2533,0.11
285000,2534,0.18
368500,2542,0.18
301900,2543,0.2
369900,2545,0.22
339000,2547,0.11
361200,2547,0.11
299000,2550,0.1
381000,2552,0.4
354800,2558,0.14
378000,2558,0.15
317100,2558,0.15
385000,2560,0.19
304600,2563,0.15
330000,2565,0.1
356600,2565,0.19
333000,2565,0.24
356500,2573,0.16
330000,2574,0.12
347500,2576,0.16
327000,2580,0.19
338000,2582,0.16
280500,2588,0.14
320000,2589,0.2
408400,2589,0.76
390000,2593,0.36
299900,2594,0.12
328000,2595,0.1
385000,2595,0.11
350000,2595,0.51
319000,2597,0.15
422600,2599,0.19
339900,2602,0.2
400000,2606,0.26
300000,2609,0.21
371000,2612,0.28
263100,2613,0.13
257600,2614,0.13
262700,2614,0.14
291000,2614,0.16
340000,2614,0.2
317000,2615,0.22
335000,2615,0.26
265000,2617,0.1
390000,2617,0.19
316300,2624,0.13
320000,2624,0.15
291000,2624,0.16
274900,2624,0.24
315000,2628,0.15
420000,2629,0.17
330000,2630,0.17
312900,2634,0.14
362400,2635,0.11
322500,2636,0.35
336500,2637,0.14
285000,2637,0.38
315800,2638,0.15
400400,2640,0.18
428300,2640,0.24
280000,2643,0.1
332000,2645,0.38
363000,2646,0.17
319900,2649,0.19
290600,2649,0.19
309200,2650,0.14
400000,2653,0.41
345000,2654,0.15
394500,2654,0.3
387000,2655,0.3
399900,2655,0.37
370400,2658,0.14
328000,2658,0.18
284000,2662,0.18
631100,2662,0.26
360700,2664,0.29
275000,2667,0.23
358000,2670,0.13
471200,2670,0.17
337300,2671,0.14
385000,2672,0.33
365000,2675,0.17
375000,2675,0.27
270000,2680,1.01
384000,2682,0.11
285000,2682,0.14
309000,2684,0.18
350000,2684,0.23
272500,2686,0.1
259500,2686,0.1
349900,2688,0.27
442000,2688,0.3
472700,2692,0.23
360000,2692,0.34
414500,2692,0.52
372500,2693,0.2
319200,2697,0.1
360000,2699,0.41
355000,2700,0.15
399000,2700,0.36
353800,2703,0.15
435000,2707,0.51
310000,2710,0.21
247500,2710,2.27
375000,2711,0.21
416800,2712,0.22
355000,2713,0.28
310000,2715,0.17
359000,2717,0.11
385000,2722,0.12
350000,2722,0.14
340000,2723,0.18
378800,2732,0.14
375000,2733,0.28
310000,2741,0.17
336500,2745,0.26
215600,2746,0.13
324000,2751,0.22
305000,2758,0.21
365000,2761,0.33
322000,2770,0.2
343500,2773,0.22
353000,2774,0.22
410000,2777,0.33
380000,2778,0.22
375000,2779,0.21
360000,2780,0.43
330000,2782,0.11
342700,2784,0.21
358000,2789,0.14
343300,2791,0.14
319700,2794,0.1
271900,2797,0.18
405100,2797,0.32
420000,2805,2.1
410000,2806,0.36
370500,2807,0.56
380800,2808,0.13
350000,2811,0.13
444500,2811,0.23
390000,2827,0.46
325300,2836,0.15
336500,2838,0.18
321900,2845,0.2
456857,2846,0.24
430000,2860,0.24
320000,2862,0.13
440000,2862,0.34
324400,2869,0.16
451000,2869,0.24
417000,2874,0.35
408000,2880,0.18
423000,2883,0.26
425000,2886,0.31
315000,2890,0.25
333800,2894,0.14
412700,2895,0.16
340000,2895,0.2
395400,2903,0.14
385000,2904,0.21
335000,2904,0.47
325000,2906,0.21
485000,2907,0.27
367000,2909,0.14
392000,2915,0.33
486000,2921,0.39
295000,2924,0.19
425000,2924,0.22
345000,2924,0.22
350000,2924,0.23
346600,2927,0.1
430000,2928,0.25
328000,2932,0.11
324600,2932,0.14
349900,2935,0.11
505000,2937,0.27
325700,2939,0.11
430000,2939,0.25
428000,2942,0.23
167857,2942,0.28
375000,2944,0.21
415000,2946,0.22
352500,2948,0.2
280500,2949,0.2
380000,2949,0.28
383000,2952,0.13
365000,2952,0.13
406000,2954,0.14
450000,2960,0.51
462200,2961,0.15
274300,2962,0.14
440000,2968,0.35
612500,2969,0.31
495000,2970,0.21
407500,2970,0.21
395000,2972,0.19
415000,2976,0.27
248400,2977,0.23
283100,2979,0.14
389000,2981,0.25
335000,2984,0.14
492500,2984,0.51
340000,2987,0.32
430000,2988,0.32
387800,2992,0.33
404000,3002,0.28
375000,3003,0.16
287100,3003,0.21
435000,3010,0.16
412100,3014,0.14
344000,3022,0.6
337400,3024,0.14
440000,3032,0.58
234000,3033,0.18
379300,3034,0.17
464000,3041,0.34
359900,3043,0.19
427900,3043,0.35
365000,3045,0.13
345000,3045,0.13
460000,3045,0.26
407500,3051,0.14
439000,3058,0.24
368000,3061,0.3
369000,3062,0.33
389900,3066,0.25
392200,3069,0.2
232200,3070,0.13
375000,3070,0.16
393500,3070,0.19
527000,3081,0.23
440000,3081,0.25
395000,3081,0.46
525000,3087,0.29
421000,3090,0.19
500000,3094,0.19
412000,3098,0.25
485000,3103,0.29
430000,3104,0.19
427000,3107,0.19
468500,3113,0.35
389500,3116,0.19
630000,3118,0.26
496700,3118,0.26
372500,3123,0.19
350000,3126,0.12
465000,3128,0.21
295000,3131,0.83
430000,3133,0.27
345000,3135,0.1
375000,3135,0.15
405000,3136,0.12
430000,3139,0.21
575000,3141,0.75
360000,3146,0.27
555100,3148,0.22
552200,3148,0.29
346000,3156,0.13
452800,3159,0.22
367000,3162,0.36
472000,3162,0.6
510000,3163,0.59
449000,3168,0.24
451200,3170,0.19
377000,3178,0.22
498000,3180,0.22
550000,3183,0.51
475000,3184,0.17
330000,3190,0.32
519000,3190,0.38
515000,3192,0.23
455000,3194,0.22
604000,3196,0.24
369800,3198,0.13
350000,3202,0.21
465000,3203,0.34
455000,3208,0.48
462400,3211,0.21
449000,3213,0.18
488700,3213,0.24
702000,3213,0.3
504000,3218,0.3
450000,3220,0.29
395700,3221,0.33
350000,3221,0.41
419400,3221,0.43
550000,3224,5.34
410000,3225,0.21
325000,3227,0.27
376500,3230,0.24
449500,3236,0.33
300000,3236,0.57
510000,3237,0.51
445000,3238,0.21
470000,3240,0.63
420000,3241,0.38
565000,3243,0.25
458000,3252,0.27
475000,3253,0.51
415000,3260,0.49
529000,3261,0.23
460000,3272,0.45
476500,3275,0.24
440000,3277,0.19
426000,3283,0.24
479000,3286,0.19
375000,3290,0.16
563300,3295,0.5
415000,3295,0.5
486000,3305,0.31
444000,3305,0.31
535500,3305,0.56
385000,3306,0.26
470000,3312,0.25
499400,3312,0.3
375000,3313,0.15
485000,3327,0.29
366700,3332,0.15
380500,3332,0.22
340000,3345,0.16
363900,3351,0.25
460000,3358,0.24
487000,3369,0.21
225000,3371,10.04
471000,3386,0.24
370800,3391,0.23
485000,3392,0.19
525000,3393,0.3
450000,3398,0.51
520500,3405,0.33
480000,3408,0.22
537600,3408,0.41
559000,3412,0.24
495000,3418,0.22
450000,3419,0.27
530000,3419,0.7
385000,3431,0.13
700000,3431,1.17
423500,3437,0.16
460000,3438,0.43
425000,3439,0.45
339000,3448,0.13
518000,3448,0.23
654800,3455,0.26
377000,3457,0.16
385000,3458,0.47
520000,3460,0.46
536800,3462,0.5
440000,3473,0.29
570000,3477,0.36
530000,3484,0.47
415000,3485,0.21
375000,3498,0.16
367200,3498,0.16
510000,3503,0.35
450000,3504,0.35
470000,3506,1.19
561000,3508,0.24
514000,3508,0.24
605000,3509,0.69
480000,3517,0.55
448300,3549,0.17
609900,3557,0.49
432000,3563,0.41
399400,3566,0.21
560000,3566,0.51
477900,3568,0.21
445000,3578,0.41
510000,3580,0.23
640000,3586,0.43
473000,3589,0.23
550500,3594,0.28
476900,3596,0.22
489900,3602,0.23
422400,3606,0.23
530000,3606,0.45
375000,3612,0.21
480800,3624,0.28
585100,3627,0.31
500000,3630,0.08
585000,3631,0.36
454500,3642,0.51
655000,3648,0.38
580000,3649,0.37
570000,3651,0.38
780000,3658,0.3
615000,3663,0.27
585000,3668,0.47
601500,3676,0.72
614100,3688,0.27
495000,3711,0.3
424500,3714,0.32
485000,3714,0.39
381900,3716,0.35
385000,3731,0.29
520000,3742,0.51
368300,3745,0.22
442000,3768,0.38
550000,3770,0.33
782700,3770,0.39
634000,3771,0.34
564000,3778,0.35
460000,3785,0.38
523200,3788,0.81
891200,3797,0.4
545000,3806,0.22
519000,3834,0.15
825000,3834,0.44
850800,3834,0.44
567500,3842,0.22
529700,3842,0.28
603000,3870,0.23
585000,3884,0.61
393900,3890,0.19
366400,3908,0.21
505000,3922,0.46
645000,3929,0.39
533000,3931,0.28
574500,3934,0.34
665000,3934,0.43
670900,3937,0.31
547500,3962,0.27
560000,3983,0.51
787000,3988,0.26
645000,3991,0.44
542000,3992,0.42
465000,4009,0.25
117100,4015,0.36
549100,4017,0.39
525000,4022,0.38
515000,4032,0.42
595000,4068,0.24
475800,4068,0.24
503300,4071,0.21
600000,4073,0.54
590000,4086,0.49
323000,4089,0.51
557000,4090,0.31
590000,4097,0.21
556200,4113,0.24
880000,4113,0.49
670000,4138,0.26
593600,4150,0.33
405000,4158,0.43
429900,4175,0.2
438900,4213,0.15
481300,4244,0.25
725000,4249,0.39
618000,4266,0.4
670000,4276,0.67
456200,4279,0.2
610000,4284,0.34
490000,4307,0.6
758800,4313,0.38
872300,4323,0.42
521500,4356,0.43
650000,4407,0.32
837000,4436,0.45
515000,4440,0.51
862500,4449,0.33
849100,4491,0.31
1009000,4673,0.36
889000,4747,0.46
610000,4866,0.55
983800,4896,0.46
789000,4905,0.34
825000,4910,18.68
455400,4919,0.3
537000,4947,0.37
588000,4990,0.41
613000,5029,0.31
750000,5034,0.69
730000,5307,0.33
749900,5799,0.5
730000,5799,0.5
945000,6376,0.81
115000,924,1.11
115000,1035,0.03
93300,1035,0.03
77400,1035,0.03
155000,1052,0.09
141000,1064,6.6
46000,1144,0.43
109000,1157,0.03
106000,1157,0.03
170000,1178,0.14
125000,1182,0.1
145000,1182,0.14
155000,1188,0.23
173000,1195,0.11
125000,1200,0.15
155000,1208,0.09
177000,1215,0.16
135000,1248,0.03
129000,1248,0.03
118500,1248,0.03
127000,1248,0.03
118000,1248,0.03
122000,1248,0.03
124000,1248,0.03
75000,1248,1.07
155000,1253,0.03
158900,1253,0.03
161900,1253,0.03
159900,1253,0.03
141600,1253,0.03
140000,1253,0.03
90000,1254,0.03
175000,1283,0.1
183000,1298,0.1
162900,1298,0.1
165000,1313,0.11
197500,1314,0.11
160000,1323,0.11
100000,1333,0.05
95000,1333,0.05
98000,1333,0.05
177000,1337,0.09
84000,1344,0.5
200000,1349,0.12
120000,1358,0.04
185000,1358,0.1
157000,1358,0.1
182000,1358,0.12
212000,1365,0.17
177000,1368,0.12
148500,1383,0.03
150000,1383,0.03
129000,1383,0.03
119000,1383,0.03
120500,1383,0.03
123714,1383,0.03
137500,1386,0.04
123000,1386,0.04
125000,1387,0.05
113800,1387,0.05
227000,1393,0.13
125000,1412,0.03
106100,1412,0.03
115000,1412,0.03
133000,1412,0.05
127000,1412,0.08
100000,1415,0.04
197000,1422,0.11
169900,1428,0.13
245600,1435,0.1
231500,1435,0.1
202000,1440,0.15
155000,1440,0.41
180000,1446,0.03
165000,1452,0.09
115000,1452,0.12
178000,1452,0.19
168500,1460,0.14
164000,1468,0.11
204900,1469,0.14
207000,1472,0.16
200000,1472,0.16
138000,1475,0.12
192500,1476,0.11
178000,1476,0.12
126000,1477,0.03
195000,1494,0.11
195000,1497,0.24
185000,1498,0.16
174000,1500,0.1
204000,1505,0.22
123000,1506,0.02
135000,1506,0.03
139000,1506,0.03
100000,1506,0.03
169900,1506,0.16
180000,1512,1.12
191000,1513,0.1
224000,1513,0.14
213500,1519,0.13
198000,1524,0.13
255700,1525,0.1
250100,1525,0.1
251400,1525,0.12
257100,1525,0.12
257200,1525,0.16
190000,1531,0.2
235000,1536,0.11
195000,1540,0.1
218900,1540,0.13
178000,1542,0.11
200000,1544,0.11
195000,1544,0.11
205000,1544,0.17
177500,1546,0.11
162300,1546,0.12
170000,1558,0.11
173000,1558,0.19
216000,1559,0.16
193000,1559,0.24
120000,1565,0.07
101000,1565,0.07
181000,1565,0.12
191000,1566,0.11
245000,1570,0.18
205000,1574,0.13
132500,1578,0.05
240000,1581,0.14
205000,1583,0.12
221500,1584,0.08
220000,1584,0.1
105000,1590,0.04
300000,1592,0.14
169000,1594,0.02
185000,1594,0.02
172000,1594,0.02
168000,1600,0.14
149500,1602,0.04
139900,1602,0.04
231000,1606,0.07
205800,1606,0.08
152500,1610,0.16
205000,1611,0.14
210000,1616,0.16
215000,1625,0.1
270000,1626,0.25
220000,1635,0.12
202500,1645,0.14
180000,1646,0.16
185000,1647,0.13
265000,1652,0.11
206000,1656,0.13
205000,1656,0.13
253500,1656,0.19
210000,1668,0.16
280000,1671,0.14
248000,1674,0.15
222000,1681,0.14
245000,1683,0.13
197500,1696,0.03
226000,1699,0.23
255000,1700,0.15
190000,1705,0.11
205000,1713,0.14
200000,1716,0.13
195000,1720,0.11
212000,1720,0.14
280000,1720,0.29
207000,1722,0.14
279000,1722,0.15
230000,1725,0.15
215000,1730,0.16
228000,1733,0.19
170000,1744,0.14
222800,1750,5.2
252800,1753,0.13
199900,1760,0.02
189900,1760,0.02
178000,1760,0.02
267000,1766,0.21
227000,1770,0.16
248500,1776,0.22
241900,1777,0.07
250000,1777,0.08
227400,1777,0.08
224900,1777,0.09
227000,1777,0.11
253100,1777,0.11
249000,1780,0.15
113000,1782,1.19
170000,1786,0.13
240000,1792,0.14
230000,1792,0.19
210000,1796,0.18
231700,1801,0.13
227300,1801,0.13
215000,1804,0.17
267500,1805,0.15
250500,1805,0.17
264700,1808,0.13
232000,1809,0.13
295000,1809,0.13
221700,1810,0.13
176000,1810,0.13
229100,1810,0.15
230000,1816,0.12
238900,1816,0.21
193000,1816,0.5
215000,1822,0.11
225000,1822,0.14
264900,1824,0.15
248000,1824,0.15
187000,1825,0.2
270000,1826,0.21
219900,1828,0.1
195000,1828,0.11
227500,1828,0.12
209500,1828,0.12
204900,1828,0.15
225000,1828,0.21
280000,1830,0.17
222000,1833,0.16
233000,1836,0.13
205000,1840,0.13
234900,1840,0.15
226900,1850,0.13
254000,1850,0.28
247500,1857,0.13
189000,1860,1.2
230000,1864,0.21
229000,1869,0.13
241000,1878,0.17
192400,1887,0.09
337300,1890,0.14
298500,1904,0.11
258800,1904,0.13
283400,1904,0.19
301200,1905,0.14
395000,1908,1.78
226000,1911,0.16
235000,1913,0.18
309000,1916,0.14
155000,1917,0.18
234500,1918,0.13
295000,1921,0.12
256800,1921,0.12
217000,1922,0.15
40000,1922,1.09
319100,1927,0.14
353900,1927,0.2
277000,1930,0.14
255000,1930,0.19
255000,1936,0.14
176000,1938,0.13
334200,1939,0.14
275000,1948,0.13
309900,1954,0.14
275000,1957,0.15
341300,1966,0.14
340000,1969,0.24
279900,1970,0.23
249900,1972,0.06
258100,1974,0.11
303000,1975,0.15
269500,1975,0.19
265000,1977,0.1
318000,1984,0.13
222000,1985,0.23
222000,1986,0.18
277500,1992,0.1
325000,1993,0.14
237500,1995,0.17
237500,1996,0.08
248400,1996,0.13
220900,2004,0.26
285000,2005,0.1
271400,2005,0.1
260000,2006,0.11
245000,2006,0.13
245000,2016,0.16
218000,2021,0.14
247500,2022,0.1
280000,2022,0.12
290000,2022,0.12
277500,2025,0.14
304000,2025,0.16
307500,2026,0.14
261400,2026,0.14
250000,2026,0.17
252000,2029,0.2
219400,2034,0.13
254500,2034,0.18
265000,2036,0.14
307500,2036,0.36
283500,2040,0.14
304000,2042,0.16
275000,2042,0.2
350000,2043,0.14
270000,2045,0.29
385400,2046,0.14
293500,2046,0.15
284900,2046,0.15
380000,2049,0.14
235000,2050,0.29
227700,2051,0.12
284500,2051,0.16
289900,2060,0.13
270000,2060,0.22
449700,2063,0.2
276500,2064,0.1
240000,2065,0.19
224000,2065,0.2
315900,2066,1.15
305000,2068,0.1
235000,2069,0.13
294000,2071,0.23
290400,2073,0.14
265000,2075,0.2
248000,2081,0.19
230000,2084,0.06
292100,2084,0.13
334900,2084,0.14
287500,2084,0.17
290000,2094,0.14
199400,2100,0.18
260000,2106,0.16
281500,2111,0.34
365000,2115,0.25
270000,2115,0.35
264000,2116,0.16
280000,2118,0.42
315000,2128,0.1
313800,2128,0.1
284600,2128,0.1
300500,2128,0.11
297300,2128,0.11
218000,2128,0.14
259400,2128,0.16
315000,2128,0.17
268000,2128,0.46
218000,2130,0.16
350000,2130,0.33
288500,2144,0.1
220000,2145,0.13
225000,2146,0.32
253500,2148,0.1
282600,2148,0.12
290500,2148,0.21
483800,2150,0.16
239000,2154,0.2
219900,2155,0.23
308500,2156,0.17
300000,2156,0.23
245000,2159,0.2
285300,2162,0.18
307000,2165,0.13
259000,2166,0.18
324000,2170,0.27
275000,2172,0.14
245000,2177,0.19
245000,2178,0.17
234000,2178,0.17
228000,2179,0.18
242000,2180,0.2
369900,2186,0.51
299900,2188,0.2
255000,2193,0.17
312000,2194,0.16
265000,2195,0.15
340000,2196,0.17
270000,2202,0.19
236000,2203,0.19
250000,2205,0.16
275000,2205,0.24
282000,2208,0.24
379900,2213,0.15
238900,2215,0.15
240000,2215,0.38
303000,2218,0.15
302500,2220,0.16
279000,2220,0.16
305000,2221,0.19
296800,2224,0.15
310000,2225,0.6
309000,2226,0.24
382000,2228,0.25
310000,2229,0.14
274000,2231,0.2
285000,2231,0.35
291200,2237,0.21
265000,2239,0.17
325000,2239,0.29
276700,2241,0.26
295000,2243,0.3
255000,2244,0.16
300000,2247,0.44
299500,2252,0.17
305000,2252,0.17
313000,2253,0.27
355000,2256,2.19
245000,2257,0.19
290000,2261,0.22
331000,2268,0.23
273000,2273,0.13
240000,2274,0.13
332200,2275,0.14
327000,2275,0.14
334900,2276,0.15
269600,2276,0.15
292000,2281,0.22
310000,2281,0.22
293000,2281,0.22
275000,2281,0.25
355000,2281,0.27
312000,2281,0.29
295000,2281,0.38
225000,2285,0.23
282000,2287,0.17
280000,2296,0.08
284900,2296,0.08
277100,2296,0.09
279800,2300,0.09
292000,2303,0.24
340000,2308,0.31
312500,2310,0.2
250800,2312,0.12
263600,2312,0.13
308000,2315,0.15
314000,2315,0.16
265700,2316,0.1
292000,2319,0.19
283000,2319,0.26
334000,2321,0.17
290000,2321,0.26
302500,2322,0.12
419000,2327,0.4
210000,2328,0.12
305000,2336,0.34
339000,2338,0.38
287000,2340,0.17
275700,2344,0.09
274900,2344,0.1
347800,2345,0.16
335000,2346,0.18
336000,2350,0.11
262500,2353,0.18
310000,2356,0.34
277500,2359,0.16
300000,2359,0.97
355400,2360,0.11
351200,2360,0.11
321000,2360,0.19
322000,2361,0.19
357800,2367,0.14
225000,2375,0.16
315000,2376,0.11
264000,2377,0.21
330000,2380,0.11
356700,2380,0.11
300000,2380,0.36
255000,2381,0.14
275500,2381,0.16
286100,2381,0.25
293000,2382,0.22
375000,2383,0.11
355000,2387,0.39
285000,2388,0.22
343000,2388,1.92
269000,2390,0.21
345000,2392,0.13
302300,2395,0.21
237500,2398,0.23
313600,2399,0.17
259900,2399,0.26
300000,2400,0.1
290800,2400,0.16
302600,2400,0.16
320900,2400,0.2
323300,2402,0.16
307000,2408,0.16
250000,2410,0.15
255000,2410,0.15
291000,2414,0.19
320000,2419,0.21
385000,2420,0.15
392200,2420,0.16
277100,2422,0.16
305000,2426,0.11
315000,2427,0.15
245000,2429,0.57
295000,2430,0.24
415900,2431,0.2
335000,2434,0.1
305000,2434,0.1
310000,2439,0.19
381700,2441,0.11
280000,2441,0.16
397000,2448,0.27
402100,2449,0.15
336000,2449,0.23
210000,2449,0.23
355000,2458,0.16
360000,2469,0.24
331000,2469,0.34
274000,2470,0.15
305000,2470,0.17
336000,2474,0.21
318000,2476,0.23
337500,2480,0.06
319500,2486,0.1
335000,2486,0.16
360000,2486,0.19
400000,2486,0.25
375900,2486,0.28
315000,2490,0.17
325000,2490,0.2
315000,2490,0.21
319000,2493,0.25
300000,2494,0.16
369800,2496,0.16
304900,2499,0.26
451500,2500,0.25
311000,2513,0.25
375000,2515,0.17
355000,2518,0.13
275000,2518,0.3
362000,2519,0.17
360000,2524,0.31
374900,2526,0.34
183300,2533,0.11
425000,2537,0.19
306000,2540,0.12
290500,2543,0.15
319000,2543,0.19
295000,2544,0.09
364900,2545,0.17
345000,2546,0.26
955000,2547,0.22
350000,2550,0.28
375000,2551,0.32
318000,2552,0.26
335000,2554,0.17
348000,2558,0.15
370000,2558,2.52
315000,2561,0.23
304200,2563,0.19
370000,2570,0.15
390000,2571,0.25
335000,2572,0.1
285000,2573,0.1
338000,2573,0.11
305000,2573,0.23
379900,2573,0.51
305000,2575,0.18
278000,2576,0.2
314000,2578,0.22
330000,2586,0.25
350000,2589,0.21
378700,2589,0.76
309000,2592,0.37
415000,2593,0.14
395700,2596,0.27
399000,2596,0.27
319000,2598,0.17
445800,2600,0.25
270000,2605,0.17
314500,2609,0.13
350000,2610,0.2
260200,2612,0.13
267200,2612,0.14
262700,2612,0.15
261600,2614,0.13
254200,2614,0.13
295000,2617,0.1
346000,2617,0.13
305700,2620,0.23
352000,2621,0.24
345000,2622,0.23
267900,2624,0.15
293300,2624,0.16
305500,2624,0.27
273500,2628,0.15
267500,2633,0.24
269500,2635,0.22
357400,2636,0.17
338000,2638,0.17
433800,2640,0.15
431900,2640,0.19
564200,2640,0.22
420500,2640,0.22
407800,2640,0.24
275000,2647,0.23
318000,2648,0.27
155000,2650,0.22
118000,2651,0.26
431200,2654,0.3
352000,2656,0.13
377500,2658,0.22
309000,2659,0.26
365000,2659,0.27
420000,2660,0.21
434200,2661,0.23
374900,2666,0.16
385000,2666,0.17
365000,2666,0.17
346000,2666,0.18
404600,2670,0.17
349400,2672,0.15
339000,2673,0.11
387500,2673,0.21
360000,2682,0.14
420000,2683,0.36
265000,2686,0.1
335000,2692,0.14
340000,2696,0.29
357500,2699,0.23
329900,2700,0.15
324000,2702,0.2
395000,2702,0.25
362800,2715,0.11
419700,2715,0.25
415000,2715,0.35
358000,2717,0.19
325000,2722,0.13
466000,2724,0.51
318000,2727,0.35
459000,2729,0.33
365000,2731,0.16
46100,2732,0.29
401500,2732,0.33
417000,2734,0.24
55400,2734,0.37
372700,2735,0.11
375000,2736,0.15
370500,2736,0.24
